Product,Description,Review,Rating,Price
"vivo T3 Ultra (Frost Green, 256 GB)",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"14,080 Ratings & 1,240 Reviews",4.5,"₹31,999"
"REDMI 13 5G (Black Diamond, 128 GB)",8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display108MP Rear Camera5030 mAh BatteryBrand Warranty,"6,710 Ratings & 383 Reviews",4.3,"₹13,990"
"Nothing Phone (3a) Pro (Black, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"1,809 Ratings & 226 Reviews",4.5,"₹31,999"
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD Display32MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,52,045 Ratings & 5,469 Reviews",4.5,"₹12,999"
"Nothing Phone (3a) (White, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"9,864 Ratings & 1,111 Reviews",4.5,"₹26,999"
"Nothing Phone (3a) (Blue, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"9,864 Ratings & 1,111 Reviews",4.5,"₹26,999"
"Nothing Phone (3a) (White, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"9,864 Ratings & 1,111 Reviews",4.5,"₹26,999"
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD Display32MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,52,045 Ratings & 5,469 Reviews",4.5,"₹12,999"
"vivo T3 Ultra (Lunar Gray, 256 GB)",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"6,869 Ratings & 574 Reviews",4.5,"₹33,999"
"Apple 16 Pro Max (Desert Titanium, 256 GB)","256 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",349 Ratings & 28 Reviews,4.6,"₹1,35,900"
"CMF by Nothing Phone 1 (Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"71,052 Ratings & 5,073 Reviews",4.4,"₹15,999"
"CMF by Nothing Phone 1 (Orange, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"71,052 Ratings & 5,073 Reviews",4.4,"₹15,999"
"Apple iPhone 15 (Black, 256 GB)","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,14,030 Ratings & 3,864 Reviews",4.6,"₹74,400"
"Motorola G85 5G (Viva Magenta, 256 GB)",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5000 mAh Battery6s Gen 3 Processor1 Year on Handset and 6 Months on Accessories,"62,677 Ratings & 3,510 Reviews",4.4,"₹19,999"
"MOTOROLA Edge 50 (Peach Fuzz, 256 GB)",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 13MP + 10MP | 32MP Front Camera5000 mAh BatterySnapdragon 7 Gen 1 Accelerated Edition Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"28,122 Ratings & 2,087 Reviews",4.3,"₹21,999"
"realme P1 5G (Peacock Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"96,904 Ratings & 5,687 Reviews",4.4,"₹13,999"
"Motorola G85 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5000 mAh Battery6s Gen 3 Processor1 Year on Handset and 6 Months on Accessories,"1,58,837 Ratings & 8,562 Reviews",4.4,"₹17,999"
"Apple iPhone 16 (Teal, 128 GB)","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","7,143 Ratings & 339 Reviews",4.6,"₹74,990"
"Apple iPhone 15 (Black, 128 GB)","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,14,030 Ratings & 3,864 Reviews",4.6,"₹64,400"
"Infinix Note 40X 5G (Palm Blue, 256 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + AI Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"27,988 Ratings & 1,916 Reviews",4.3,"₹13,999"
"Apple iPhone 16 Pro (Desert Titanium, 1 TB)","1 TB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews",4.7,"₹1,62,900"
"Apple iPhone 14 (Starlight, 512 GB)","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","2,54,421 Ratings & 9,875 Reviews",4.6,"₹84,999"
"CMF by Nothing Phone 1 (Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"71,052 Ratings & 5,073 Reviews",4.4,"₹15,999"
"SAMSUNG Galaxy S24+ 5G (Cobalt Violet, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Quad HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4900 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"6,149 Ratings & 475 Reviews",4.5,"₹59,890"
"vivo T3 Ultra (Frost Green, 256 GB)",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"6,869 Ratings & 574 Reviews",4.5,"₹33,999"
"realme P1 5G (Feather Blue, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"48,180 Ratings & 2,684 Reviews",4.4,"₹14,999"
"Apple iPhone 16 Pro (Desert Titanium, 256 GB)","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews",4.7,"₹1,22,900"
"Apple iPhone 16 Pro (Desert Titanium, 128 GB)","128 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews",4.7,"₹1,12,900"
"SAMSUNG Galaxy S25 Ultra 5G (Titanium Black, 256 GB)",12 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Quad HD+ Display200MP + 50MP + 50MP + 10MP | 12MP Front Camera5000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"1,015 Ratings & 126 Reviews",4.7,"₹1,29,999"
"SAMSUNG Galaxy A05 (Light Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,960 Ratings & 49 Reviews,4.2,"₹8,673"
"Apple iPhone 15 Plus (Black, 128 GB)","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","24,535 Ratings & 1,382 Reviews",4.6,"₹74,900"
"Motorola Edge 50 Fusion (Hot Pink, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories,"1,07,586 Ratings & 7,143 Reviews",4.5,"₹22,999"
Kechaoda A26,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) Display800 mAh BatteryNO WARRANTY,"26,341 Ratings & 1,518 Reviews",4,₹899
"Nothing Phone (3a) Pro (Grey, 128 GB)",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"1,809 Ratings & 226 Reviews",4.5,"₹29,999"
itel 5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) Quarter QVGA Display0.8MP + 0MP | 0MP Front Camera1900 mAh BatteryUnisoc Processor12+1 month manufacturer warranty,"3,618 Ratings & 212 Reviews",4.1,"₹1,255"
"Infinix Note 40X 5G (Lime Green, 256 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + AI Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"27,988 Ratings & 1,916 Reviews",4.3,"₹13,999"
"realme P1 5G (Phoenix Red, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"48,180 Ratings & 2,684 Reviews",4.4,"₹14,999"
"Apple 16 Pro (Desert Titanium, 512 GB)","512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",16 Ratings & 0 Reviews,4.8,"₹1,42,900"
"Apple iPhone 14 Plus (Starlight, 128 GB)","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","38,237 Ratings & 2,036 Reviews",4.6,"₹69,900"
"Apple iPhone 14 (Starlight, 256 GB)","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","2,54,421 Ratings & 9,875 Reviews",4.6,"₹64,999"
"OnePlus Nord CE4 lite 5G (MEGA BLUE, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year,"13,917 Ratings & 684 Reviews",4.4,"₹16,468"
"OnePlus Nord CE4 lite 5G (SUPER SILVER, 256 GB)",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year,"13,917 Ratings & 684 Reviews",4.4,"₹22,190"
"REDMI A3X (Midnight Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"1,426 Ratings & 73 Reviews",4.2,"₹6,999"
"realme P1 5G (Phoenix Red, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"96,904 Ratings & 5,687 Reviews",4.4,"₹13,999"
"realme P1 5G (Feather Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"96,904 Ratings & 5,687 Reviews",4.4,"₹13,999"
"CMF by Nothing Phone 1 (Light Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"23,760 Ratings & 1,588 Reviews",4.4,"₹17,999"
"Nothing Phone (2a) 5G (Black, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,"13,964 Ratings & 1,124 Reviews",4.4,"₹25,999"
"Nothing Phone (2a) 5G (Black, 256 GB)",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,"80,736 Ratings & 6,737 Reviews",4.4,"₹23,999"
"realme P2 Pro 5G (Parrot Green, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"10,601 Ratings & 760 Reviews",4.4,"₹18,999"
"realme P2 Pro 5G (Parrot Green, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"10,768 Ratings & 883 Reviews",4.4,"₹19,999"
Kechaoda A26,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) QVGA Display0MP | 0MP Front Camera800 mAh BatteryNA ProcessorNO WARRANTY,"26,341 Ratings & 1,518 Reviews",4,₹885
"Motorola G85 5G (Cobalt Blue, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5000 mAh Battery6s Gen 3 Processor1 Year on Handset and 6 Months on Accessories,"1,58,837 Ratings & 8,562 Reviews",4.4,"₹17,999"
"REDMI A3X (Ocean Green, 64 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,200 Ratings & 86 Reviews",4.1,"₹6,199"
"Apple 16 Plus (Ultramarine, 256 GB)","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",911 Ratings & 50 Reviews,4.6,"₹94,900"
"Apple iPhone 16 Pro (Desert Titanium, 256 GB)","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews",4.7,"₹1,22,900"
"MOTOROLA Edge 50 (Peach Fuzz, 256 GB)",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 13MP + 10MP | 32MP Front Camera5000 mAh BatterySnapdragon 7 Gen 1 Accelerated Edition Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"28,122 Ratings & 2,087 Reviews",4.3,"₹21,999"
"Apple 15 Plus (Pink, 256 GB)","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","18,893 Ratings & 1,085 Reviews",4.6,"₹84,900"
"Apple 15 (Pink, 256 GB)","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,12,629 Ratings & 4,272 Reviews",4.6,"₹74,400"
"Motorola g64 5G (Pearl Blue, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7025 Processor1 Year on Handset and 6 Months on Accessories,"49,721 Ratings & 3,142 Reviews",4.3,"₹13,999"
"Nothing Phone (3a) Pro (Black, 128 GB)",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"1,809 Ratings & 226 Reviews",4.5,"₹29,999"
"realme 70 5G (Turbo Yellow, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP Rear Camera5000 mAh BatterySegment's Fastest Dimensity 7300 Energy 5G Chipset Processor12 Months Brand warranty,"1,206 Ratings & 115 Reviews",4.4,"₹15,407"
"realme 70 TURBO 5G (Turbo Green, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP Rear Camera5000 mAh BatterySegment's Fastest Dimensity 7300 Energy 5G Chipset Processor12 Months Brand warranty,"1,274 Ratings & 84 Reviews",4.4,"₹15,423"
"vivo T3 Ultra (Frost Green, 128 GB)",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"14,080 Ratings & 1,240 Reviews",4.5,"₹29,999"
"vivo T3 Ultra (Lunar Gray, 256 GB)",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"14,080 Ratings & 1,240 Reviews",4.5,"₹31,999"
"vivo T3 Ultra (Lunar Gray, 128 GB)",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"14,080 Ratings & 1,240 Reviews",4.5,"₹29,999"
"Apple 16 Pro (Desert Titanium, 512 GB)","512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",16 Ratings & 0 Reviews,4.8,"₹1,42,900"
"Apple iPhone 15 Plus (Pink, 128 GB)","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","24,535 Ratings & 1,382 Reviews",4.6,"₹74,900"
"Apple iPhone 15 (Pink, 128 GB)","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,14,030 Ratings & 3,864 Reviews",4.6,"₹64,400"
"MOTOROLA Edge 50 (Koala Grey, 256 GB)",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 13MP + 10MP | 32MP Front Camera5000 mAh BatterySnapdragon 7 Gen 1 Accelerated Edition Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"28,122 Ratings & 2,087 Reviews",4.3,"₹21,999"
"Apple iPhone 13 (Starlight, 512 GB)",512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,"1,90,791 Ratings & 9,683 Reviews",4.6,"₹74,999"
"realme 70 TURBO 5G (Turbo Purple, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP Rear Camera5000 mAh BatterySegment's Fastest Dimensity 7300 Energy 5G Chipset Processor12 Months Brand warranty,"1,274 Ratings & 84 Reviews",4.4,"₹15,359"
"SAMSUNG M35 5G (Moonlight Blue, 128 GB)",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 YEAR,"3,885 Ratings & 307 Reviews",4.4,"₹14,499"
Jio PRIMA2 4G,500 MB RAM | 4 GB ROM | Expandable Upto 128 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1800 mAh Battery1 Year MANUFACTURER WARRANTY,693 Ratings & 24 Reviews,4,"₹3,048"
"Nothing Phone (3a) Pro (Black, 256 GB)",12 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,371 Ratings & 45 Reviews,4.4,"₹33,999"
"Nothing Phone (3a) Pro (Black, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,"1,809 Ratings & 226 Reviews",4.5,"₹31,999"
